,name,fold,r2,params,estimator
219,diabetes,73,-0.7033410138248848,{'random_state': 5},FlippingDecisionTreeRegressor
220,diabetes,73,-0.7033410138248848,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
221,diabetes,73,-0.08443924574438078,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
222,diabetes,74,-1.7024390243902432,{'random_state': 5},FlippingDecisionTreeRegressor
223,diabetes,74,-1.7024390243902432,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
224,diabetes,74,-1.0967276883653185,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
225,diabetes,75,-0.057603686635944173,{'random_state': 5},FlippingDecisionTreeRegressor
226,diabetes,75,-0.057603686635944173,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
227,diabetes,75,0.35343830005120347,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
228,diabetes,76,-3.841517857142856,{'random_state': 5},FlippingDecisionTreeRegressor
229,diabetes,76,-3.841517857142856,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
230,diabetes,76,-1.5812723214285747,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
231,diabetes,77,-1.6714285714285717,{'random_state': 5},FlippingDecisionTreeRegressor
232,diabetes,77,-1.6714285714285717,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
233,diabetes,77,-0.9906415343915331,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
234,diabetes,78,0.3790628115653043,{'random_state': 5},FlippingDecisionTreeRegressor
235,diabetes,78,0.3790628115653043,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
236,diabetes,78,0.3109879251135482,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
237,diabetes,79,-0.11696692659316987,{'random_state': 5},FlippingDecisionTreeRegressor
238,diabetes,79,-0.11696692659316987,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
239,diabetes,79,0.29044860643908,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
240,diabetes,80,-0.41858288770053464,{'random_state': 5},FlippingDecisionTreeRegressor
241,diabetes,80,-0.41858288770053464,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
242,diabetes,80,-0.11973529411764683,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
243,diabetes,81,-0.8390221402214018,{'random_state': 5},FlippingDecisionTreeRegressor
244,diabetes,81,-0.8390221402214018,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
245,diabetes,81,0.13376383763837685,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
246,diabetes,82,-0.4977272727272728,{'random_state': 5},FlippingDecisionTreeRegressor
247,diabetes,82,-0.4977272727272728,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
248,diabetes,82,-1.059506313131314,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
249,diabetes,83,0.21167013992259576,{'random_state': 5},FlippingDecisionTreeRegressor
