,name,fold,auc,params,estimator
231,appendicitis,115,0.9647058823529412,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
232,appendicitis,116,0.838235294117647,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
233,appendicitis,116,0.838235294117647,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
234,appendicitis,117,0.9852941176470588,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
235,appendicitis,117,0.9852941176470588,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
236,appendicitis,118,0.4485294117647059,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
237,appendicitis,118,0.4485294117647059,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
238,appendicitis,119,0.9705882352941176,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
239,appendicitis,119,0.9705882352941176,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
240,appendicitis,120,0.8470588235294118,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
241,appendicitis,120,0.8470588235294118,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
242,appendicitis,121,0.9191176470588235,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
243,appendicitis,121,0.9191176470588235,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
244,appendicitis,122,0.9485294117647058,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
245,appendicitis,122,0.9485294117647058,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
246,appendicitis,123,0.7573529411764706,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
247,appendicitis,123,0.7573529411764706,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
248,appendicitis,124,0.7647058823529411,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
249,appendicitis,124,0.7647058823529411,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
250,appendicitis,125,0.9882352941176471,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
251,appendicitis,125,0.9882352941176471,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
252,appendicitis,126,1.0,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
253,appendicitis,126,1.0,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
254,appendicitis,127,0.6764705882352942,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
255,appendicitis,127,0.6764705882352942,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
256,appendicitis,128,0.7647058823529411,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
257,appendicitis,128,0.7647058823529411,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
258,appendicitis,129,0.47058823529411764,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
259,appendicitis,129,0.47058823529411764,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
260,appendicitis,130,0.7470588235294118,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
261,appendicitis,130,0.7470588235294118,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
262,appendicitis,131,0.7058823529411765,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
263,appendicitis,131,0.7058823529411765,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
